,Unnamed: 0,ra,dec,u_extendedness,u_mag,g_extendedness,g_mag,r_extendedness,r_mag,i_extendedness,i_mag,z_extendedness,z_mag
209,209,229.2480686399921,5.304002306925207,,,1.0,23.67517461791587,,,1.0,22.651020115113628,1.0,22.4025824073209
210,210,229.24928701410548,5.305574136827946,,,1.0,21.806806990211616,,,1.0,21.28515897705978,1.0,20.99148840188429
211,211,229.26417420657046,5.305456560337559,,,1.0,23.457570132960683,,,1.0,21.59772955404606,1.0,21.2465913553987
212,212,229.27790658316675,5.306708770985975,,,1.0,21.56556139391455,,,1.0,19.73005398219018,1.0,19.366461497039133
213,213,229.28668375602086,5.3076625646795135,,,,,,,,,,
214,214,229.20410972681643,5.308063260392103,1.0,,1.0,23.576886252044247,,,1.0,22.457562295713046,1.0,21.90607234081343
215,215,229.27418641858375,5.308338826813579,,,1.0,23.53849917777638,,,1.0,22.58468058401524,1.0,22.30192012039012
216,216,229.22543659665965,5.309088589922863,1.0,23.68323513912564,1.0,23.127893223898283,,,1.0,22.847443132378707,1.0,22.618679173824987
217,217,229.22703968340107,5.310592767118037,1.0,24.113525030727683,1.0,24.04129464496705,,,1.0,21.82104101242782,1.0,21.242746603904887
218,218,229.22930651766927,5.311198159143274,1.0,23.778739959998816,1.0,23.78049391172344,,,1.0,22.485347408208305,1.0,21.96693263077569
219,219,229.27451549004817,5.312018012374786,,,1.0,22.57728870184329,,,1.0,22.007166523548698,1.0,21.33272289907508
220,220,229.28633001269625,5.311037448834122,,,,,,,,,,
221,221,229.27948214836798,5.3122921989153955,,,1.0,23.01157945389815,,,1.0,21.58338981759154,1.0,21.261789782894947
222,222,229.25759548031655,5.313078081076365,,,1.0,25.159723853847066,,,1.0,22.393379933771957,1.0,21.65200893433065
223,223,229.28676253414028,5.313095104823183,,,,,,,,,,
224,224,229.20654729269586,5.314554677626577,1.0,22.93002943287984,1.0,22.602081788856584,,,1.0,21.37720473625225,1.0,21.176179974769205
225,225,229.28220102811557,5.325081882577922,,,,,,,,,,
226,226,229.24490168748133,5.314923684883073,,,1.0,22.05566881632184,,,1.0,21.16917016164381,1.0,21.05078252053608
227,227,229.27091250854758,5.31636104482146,,,1.0,22.085808290078827,,,1.0,21.385676663218653,1.0,20.919879589895626
228,228,229.28709547503865,5.31685610076105,,,,,,,,,,
229,229,229.23564542682468,5.318709148993264,1.0,23.755039189300664,1.0,23.39344563448082,,,1.0,22.07825355537705,1.0,21.74651478121548
230,230,229.2690102212561,5.3192986916443905,,,1.0,24.332523947294845,,,1.0,22.053072728457582,1.0,21.67109130653556
231,231,229.2870214673931,5.319882756205181,,,,,,,,,,
232,232,229.2406327168081,5.3207214342460984,,,1.0,21.981739998319547,,,1.0,20.62843481010209,1.0,20.320664073327755
233,233,229.2062201152603,5.3214888661565585,1.0,22.863150917893847,1.0,21.996028487990948,,,1.0,21.023903626155565,1.0,20.93661454215618
234,234,229.2319721742883,5.321349597401514,1.0,23.278464164329872,1.0,21.802023200302536,,,1.0,21.298632735733595,1.0,21.094754955923914
235,235,229.2725814355394,5.324480203930119,,,1.0,24.54658801426348,,,1.0,23.47000436607037,1.0,22.17198143668317
236,236,229.28629191621613,5.325335725976841,,,,,,,,,,
237,237,229.2761448906636,5.329910199396035,,,,,,,1.0,16.703660548285633,,
238,238,229.2112073851982,5.332269985181453,1.0,22.80646138728632,1.0,21.997361942831205,,,,,1.0,20.88576606698549
239,239,229.20855397204204,5.33324008951742,,,,,,,,,,
240,240,229.24421540213274,5.334564633101686,,,,,,,,,,
241,241,229.27208807202,5.334500962514944,,,,,,,,,,
242,242,229.25596490008812,5.335342862510377,,,,,,,,,,
243,243,229.19620488929596,5.370899038852209,1.0,24.33254164648233,1.0,24.352952894885984,,,1.0,21.322031151505456,1.0,20.38533468150796
244,244,229.20782547979584,5.371323094388203,1.0,25.1078159101016,1.0,23.969004831013017,,,1.0,23.375136417052985,1.0,23.01466247897689
245,245,229.20827616127514,5.377755188511528,1.0,23.51476745845368,1.0,25.18714308593983,,,1.0,22.41272753933922,,
246,246,229.20631777397043,5.377441591345185,1.0,23.833395981856164,1.0,23.18212450753829,,,1.0,22.55459055777347,,
247,247,229.1993708989592,5.37754897783241,1.0,26.23572440708534,1.0,24.353111474383518,,,1.0,22.81014926536713,,
248,248,229.21421222424686,5.379334754332854,,,,,,,,23.89865994168046,,
249,249,229.2137055518347,5.381891995784591,,23.157363416714063,,25.98322287179429,,,,23.965116512163792,,
250,250,229.19620494332418,5.382754392521728,1.0,22.943136637152364,1.0,20.608672994317367,,,1.0,18.97590000814066,,
251,251,229.20252869813731,5.3837316714990795,1.0,24.41504968331397,1.0,22.641490808333863,,,1.0,21.359485308180982,,
252,252,229.203618524275,5.387592134473765,1.0,23.148620905559984,1.0,23.63017657733803,,,1.0,22.357463900486437,,
253,253,229.20307389125122,5.389721802590955,1.0,23.411324097977367,1.0,22.35182829973574,,,1.0,20.961558317732468,,
254,254,229.20558486286117,5.389214541060187,,,,,,,,,,
255,255,229.20345169116132,5.392631431757851,1.0,24.439608907798323,1.0,23.062426467347468,,,1.0,22.352733979531124,,
256,256,229.20548168297552,5.400926364882971,,,1.0,24.81680165226889,,,1.0,23.116263501325665,1.0,24.75429021321508
257,257,229.2028016942534,5.404153387139284,,,1.0,22.207941152371923,,,1.0,20.007851876496915,1.0,19.794380599852875
258,258,229.195954433211,5.40844453650048,,,,24.99858155078611,,,,23.28589677250696,,21.84418541393025
259,259,229.1980098829929,5.4107189852576205,,,1.0,23.53871956424454,,,1.0,22.047458746758416,1.0,21.68089417194127
260,260,229.1966733396381,5.412063380329151,,,1.0,23.78848791695748,,,1.0,21.636999158410628,1.0,20.961551332850465
261,261,229.21755993642515,5.133678444541965,,,1.0,23.677623202862044,1.0,23.608688332545903,,,1.0,22.45236308953573
262,262,229.24470012731985,5.13465908180481,,,,,,,,,,
263,263,229.20418800897107,5.135753335736816,,,1.0,23.28042783103458,1.0,23.38027536212472,,,1.0,21.839668839270622
264,264,229.2277583476633,5.139967043883715,,,1.0,23.337874636933925,1.0,23.458166194610858,,,1.0,22.31624682035425
265,265,229.2202711157913,5.143599657296701,,,1.0,23.733338328955213,1.0,23.922481645566805,,,1.0,22.95122566623672
266,266,229.24188750433433,5.144010728762231,,,1.0,23.982224220557413,,,,,1.0,21.456924800260705
267,267,229.25868174435448,5.1446681046837135,,,,,,,,,,21.958738465564224
268,268,229.25220318145367,5.145339847532892,,,,,,,,,1.0,20.99395200124841
269,269,229.2564068349138,5.146814000721433,,,,,,,,,1.0,21.152736306184483
270,270,229.2107518810889,5.147968662513348,,,1.0,26.7944728714927,1.0,24.698286332719835,,,1.0,22.687635973462253
271,271,229.2561331498884,5.1485728428843665,,,,,,,,,1.0,19.28685220321684
272,272,229.23035233020875,5.152003708773612,,,1.0,,1.0,25.22092028649812,,,1.0,21.7962795658608
273,273,229.2583427518084,5.1549651425711795,,,,,,,,,,22.225148801261287
274,274,229.23968887272423,5.157872488521752,,,1.0,21.905643121290773,,,,,1.0,20.84061143710846
275,275,229.2596811419004,5.15897925549642,,,,,,,,,1.0,21.73367678710793
276,276,229.21069464449488,5.160162811669594,,,1.0,25.66735731912628,1.0,24.552737376688288,,,1.0,22.976967512965864
277,277,229.2244164278446,5.160193344093892,,,1.0,24.43841103787124,1.0,23.94406145846581,,,1.0,23.16556805007013
278,278,229.25887843072078,5.1612995171316856,,,,,,,,,1.0,21.500986995684286
279,279,229.26074247981393,5.1619997749535464,,,,,,,,,,
280,280,229.24022798711877,5.163032647891148,,,1.0,21.501255392318388,,,,,1.0,20.82860815667464
281,281,229.2294236934276,5.163356976536682,,,1.0,,1.0,,,,1.0,23.173049932552384
282,282,229.24807479183985,5.165193090885031,,,1.0,22.292919948028505,,,,,1.0,20.111945144515936
283,283,229.256362780708,5.166462422238452,,,,,,,,,1.0,19.46557574039224
284,284,229.2409534708786,5.166066290092389,,,1.0,,,,,,1.0,22.703209808045624
285,285,229.26047920828736,5.167667498397938,,,,,,,,,1.0,20.93259139158835
286,286,229.22580095221667,5.170522786705903,,,1.0,25.175126743473434,1.0,24.97624110331988,,,1.0,22.6800506206661
287,287,229.24921774182096,5.172645016544558,,,1.0,22.888811583861628,,,,,1.0,21.9442593774737
288,288,229.26120249038138,5.173337855074479,,,,,,,,,,
289,289,229.24402071625065,5.174175093560702,,,1.0,21.85618365696039,,,,,1.0,20.598081028853127
290,290,229.2480590138659,5.175081951693087,,,1.0,21.33319400621358,,,,,1.0,20.37347960512247
291,291,229.21996552174656,5.176004145499018,,,1.0,24.933983912359857,1.0,24.347212738850995,,,1.0,22.85139440133313
292,292,229.26137388035545,5.176285694237973,,,,,,,,,,
293,293,229.26133711384765,5.178325407013188,,,,,,,,,,
294,294,229.25584339915662,5.181224342965919,,,,,,,,,1.0,22.67834290483533
295,295,229.23613449973269,5.182773548089967,,,1.0,23.777948211766603,1.0,23.48905937151691,,,1.0,22.22492796869814
296,296,229.26043713256232,5.1848092514336885,,,,,,,,,1.0,20.27156682825394
297,297,229.20483362568598,5.1859464488866465,,,1.0,24.820281796425267,1.0,24.247625910452328,,,1.0,22.96799191458237
298,298,229.2438034510778,5.1867809503973135,,,1.0,20.98321897568639,,,,,1.0,20.388286471332822
299,299,229.25071855106452,5.187646598017654,,,1.0,22.98655859559881,,,,,1.0,22.328250333890225
300,300,229.26784049039085,5.188066304357534,,,,,,,,,1.0,20.77817137677069
301,301,229.2523235718628,5.190940341179273,,,1.0,23.323122596631496,,,1.0,22.83939199860759,1.0,22.25963410776171
302,302,229.24884749126602,5.198262759257075,,,1.0,,,,1.0,22.87086139425711,1.0,22.72676550429084
303,303,229.2238108235006,5.19892214527916,,,1.0,25.16178581022139,1.0,24.029952160305506,1.0,23.41311581874836,1.0,22.65567595619585
304,304,229.22414054437212,5.217294837765519,,,1.0,24.49430123950275,1.0,23.93093565440012,1.0,23.02185576029318,1.0,22.79402869980279
305,305,229.21776815417866,5.217872792898533,,,1.0,24.664677296557933,1.0,25.081354148305955,1.0,23.76908169970672,1.0,22.69297355733874
306,306,229.2275683675865,5.220574838099255,,,1.0,24.31041581363551,1.0,23.9979104955503,1.0,23.169787642639164,1.0,22.92971217211601
307,307,229.25505254991023,5.223767521427831,,,1.0,25.749618312386843,,,1.0,22.93261786263781,1.0,22.64989159661937
308,308,229.20925711883308,5.229151738313186,,,1.0,24.65955729121504,1.0,23.885497100242112,1.0,23.37215823620337,1.0,22.66799735757233
309,309,229.26627492532836,5.230911752848169,,,1.0,25.616048457450805,,,1.0,23.01383949402713,1.0,21.886298634798656
310,310,229.20102403494352,5.236742676244806,,,1.0,25.09100229011804,1.0,24.338360337869887,1.0,23.80268905061787,1.0,22.80178691061259
311,311,229.2608105049569,5.237852953106438,,,1.0,23.71749431164951,,,1.0,23.2221865844671,1.0,22.676905413819703
312,312,229.2295396705185,5.2390473458721,,,1.0,24.07936788484317,1.0,24.01979873529634,1.0,25.09774587301828,1.0,23.014643678626253
313,313,229.212176524916,5.239561624602732,,,1.0,24.585399672852787,1.0,24.718862003966088,1.0,23.447140457231992,1.0,22.8469645631465
314,314,229.23558955465924,5.242994199745201,,,1.0,24.16313868076273,,,1.0,24.808760157942448,1.0,22.30792046750291
315,315,229.25727605249767,5.243557398965592,,,1.0,24.17108689787616,,,1.0,23.164386911129142,1.0,22.489907965679198
316,316,229.23566419175603,5.249752382139613,,,1.0,23.486525598969514,,,1.0,23.50023224298316,1.0,22.4109439886981
317,317,229.2237630335995,5.2540975085305694,,,1.0,26.86359240140586,1.0,24.28309008453479,1.0,23.444450014693736,1.0,23.07483123576916
318,318,229.2207023361791,5.254218882990678,,,1.0,25.61912880863521,1.0,25.306687881911444,1.0,23.64931496614888,1.0,22.815867316473465
319,319,229.2497472371115,5.254913284879017,,,1.0,23.897304786843137,,,1.0,22.739927886935885,1.0,23.14006906451378
320,320,229.23281534344585,5.259159443534035,,,,25.749570212432225,,24.11597930844021,,26.116753347635036,,23.224321174686228
321,321,229.2820567529557,5.259298898994425,,,1.0,23.655599437043968,,,1.0,22.645728020176563,1.0,21.830736424042957
322,322,229.27800207605245,5.260835509384256,,,1.0,21.45032919600903,,,1.0,20.14646862316357,1.0,19.486543993934667
323,323,229.2337470637137,5.270620360069755,,,,,,,,,,
324,324,229.21237140305942,5.275159728564335,1.0,22.660177210247543,1.0,23.423240967994627,1.0,23.922926204609432,1.0,23.429117331816077,1.0,22.861879540325948
325,325,229.21453385660746,5.27974819047098,1.0,25.22165584673938,1.0,24.02614831465226,1.0,24.01615932130249,1.0,23.01176090007164,1.0,22.26988327666205
326,326,229.21507649907622,5.289357947682718,1.0,25.664481771654923,1.0,24.668557921408315,1.0,25.08770200002361,1.0,23.989234000937,1.0,22.54615595040532
327,327,229.2137077012575,5.294083437407018,1.0,23.620057655442977,1.0,23.62400060307493,,,1.0,23.27563215860473,1.0,22.825416795733776
328,328,229.19633620297145,5.30453239179346,1.0,24.12851810745912,1.0,23.719234839113938,,,1.0,23.114877573055853,1.0,22.55664789843636
329,329,229.22727585230814,5.307524366960708,1.0,23.57576769110455,1.0,23.87947520382756,,,1.0,23.108659172483534,1.0,22.48279063779352
330,330,229.19659581281766,5.308146198943899,1.0,24.969817784961023,1.0,26.25504456096056,,,1.0,23.09338561594956,1.0,22.46899939396169
331,331,229.22635220637724,5.317057100519112,1.0,24.786300920602876,1.0,23.146180209721955,,,1.0,22.900830378245196,1.0,22.44689644687576
332,332,229.20662540367402,5.319884877552065,1.0,25.890227837290077,1.0,23.97693698880682,,,1.0,24.050249150468936,1.0,22.59546448252253
333,333,229.20410781407418,5.336170598232842,1.0,24.711644274131235,,,,,,,1.0,21.761016677039244
334,334,229.2057734852791,5.3362899232919005,1.0,25.41840749415915,,,,,,,1.0,22.452431300790696
335,335,229.2340589707049,5.338052633183718,1.0,24.028735447693727,,,,,,,1.0,22.435225175182385
336,336,229.20223660595815,5.33835090477136,1.0,23.35509196760221,,,,,,,1.0,22.28103298994851
337,337,229.2096671388871,5.3381197667342315,1.0,22.08392536388129,,,,,,,1.0,20.66261955121699
338,338,229.22920493733403,5.340598986268102,1.0,28.231543849801174,,,,,,,1.0,22.718387815705302
339,339,229.20073406768677,5.341211215633735,1.0,24.43384964994623,,,,,,,1.0,22.590397388740826
340,340,229.22895614130934,5.341752163363958,1.0,,,,,,,,1.0,22.615472490767267
341,341,229.23457666402462,5.342374675616801,1.0,23.27442635745479,,,,,,,1.0,22.469793939206397
342,342,229.21525612244292,5.344353041192267,1.0,21.670743722894635,,,,,,,1.0,19.796352090580843
343,343,229.20231072736692,5.34378613587348,1.0,22.062773169497664,,,,,,,1.0,21.049219629523503
344,344,229.2320304262723,5.3454583555509,1.0,23.929110045732564,,,,,,,1.0,21.708761523684245
345,345,229.23511997688018,5.347420280530554,,,,,,,,,,
346,346,229.1965236613979,5.348631410452261,1.0,24.030547881937512,,,,,,,1.0,21.760718090449824
347,347,229.20416775431283,5.352615477266287,1.0,23.652122818511916,,,,,,,1.0,20.513921365152807
348,348,229.22808719127823,5.352962071122883,1.0,23.12374830321593,,,,,,,1.0,19.70064662858073
349,349,229.19712296183263,5.354697918455138,1.0,24.00515241977188,,,,,,,1.0,22.14761987199958
350,350,229.19963383035187,5.358323410567449,1.0,25.258073142382248,,,,,,,1.0,21.627815196427687
351,351,229.21939059733552,5.359530404262365,1.0,25.980408167545704,,,,,,,1.0,21.81454047817433
352,352,229.19641591045686,5.359586625747238,,,,,,,,,,22.1356385811756
353,353,229.21098226687795,5.359569894389172,1.0,24.9785582863612,,,,,,,1.0,22.33343282058477
354,354,229.2045172619806,5.362710980323115,1.0,21.15490029506553,,,,,,,1.0,18.65306429215917
355,355,229.20870953473033,5.361744955668979,1.0,25.95501919863947,,,,,,,1.0,21.5358334509656
356,356,229.22472663711406,5.362147510528395,,,,,,,,,,22.2868948374224
357,357,229.23223458789857,5.36612779042119,1.0,23.84271163349915,,,,,,,1.0,21.482437842408583
358,358,229.23527697448708,5.368081580658645,,,,,,,,,,
359,359,229.22019262397572,5.371460778006492,1.0,,1.0,22.96552869692805,,,,,1.0,21.861550368621494
360,360,229.23269735754977,5.4040766007590095,,,1.0,20.61281790493105,,,,,,
361,361,229.1963774988841,5.4065946944242524,,,1.0,23.14486593812294,,,1.0,22.597732331487197,1.0,22.154563835034324
362,362,229.2294911264278,5.408667827831135,,,1.0,23.530017679504024,,,,,1.0,21.52065842053404
363,363,229.2380698375963,5.417032230087207,,,,,,,,,,
364,364,229.23533562401738,5.418425778923097,,,,,,,,,,
365,365,229.215814409517,5.133495395363006,,,1.0,23.61884043999187,1.0,23.63093941698384,,,1.0,23.22694604438296
366,366,229.21956272401704,5.139894196970238,,,1.0,24.030163264640976,1.0,24.894826103199968,,,1.0,
367,367,229.21933994583412,5.145282736998988,,,1.0,24.30847653556264,1.0,inf,,,1.0,
368,368,229.25437441914303,5.151104391495015,,,,,,,,,,
369,369,229.22116572710044,5.150140686744173,,,1.0,24.41811213473187,1.0,25.92651057399456,,,1.0,
370,370,229.20501500051586,5.153844793958885,,,1.0,23.875319318564667,1.0,24.541498501080795,,,1.0,23.161125341515323
371,371,229.25454428862346,5.156883651033353,,,,,,,,,,
372,372,229.24124896689756,5.160120880440546,,,1.0,23.06968692240901,,,,,1.0,22.619327296714463
373,373,229.21299914786786,5.1612764479155455,,,1.0,24.301217149816576,1.0,25.325496399616476,,,1.0,24.90799651545809
374,374,229.21218630063498,5.164587403493915,,,1.0,24.23491986620541,1.0,26.812676493318584,,,1.0,23.38335242525277
375,375,229.25456599618144,5.167249433875466,,,,,,,,,,
376,376,229.22936725372165,5.167341615644812,,,1.0,24.096307351783253,1.0,24.442891534355432,,,1.0,23.517491443324545
377,377,229.254419914977,5.168191729890685,,,,,,,,,,
378,378,229.25450176910383,5.1714045692488995,,,,,,,,,,
379,379,229.25435944836377,5.173011428570255,,,,,,,,,,
380,380,229.2133703545277,5.17572657519834,,,1.0,24.22016269627474,1.0,24.04129906750847,,,1.0,23.96590417546616
381,381,229.2545190748109,5.177903631823545,,,,,,,,,,
382,382,229.2261785945026,5.181827978157031,,,1.0,23.81187496394769,1.0,25.358118886249727,,,1.0,24.34234681993837
383,383,229.25464380617123,5.182260508823641,,,,,,,,,,
384,384,229.2545435756964,5.187104575310965,,,,,,,,,,
385,385,229.25464168653332,5.188666269260908,,,,,,,,,,
386,386,229.23798987410308,5.189944669237463,,,1.0,21.175697516999847,,,,,1.0,21.049747584086607
387,387,229.2117030761619,5.198607648631388,,,1.0,24.015814263125424,1.0,24.70440519811925,1.0,23.035940538667237,1.0,23.598178078172065
388,388,229.22797525383893,5.205308821637011,,,1.0,23.74579236060978,1.0,24.645166631186235,1.0,23.00931631891207,1.0,23.489620462318467
389,389,229.25459374662984,5.205944686315364,,,,23.163865462585036,,,,24.570694274067723,,
390,390,229.2266362308198,5.207877103431681,,,1.0,23.745231331200905,1.0,inf,1.0,23.273845983619204,1.0,23.960045887288853
391,391,229.20386060530637,5.2120956973118595,,,1.0,24.03824877839632,1.0,24.48026959985331,1.0,23.681863647011504,1.0,23.28504987797384
392,392,229.212084067522,5.214114625270846,,,1.0,24.258415765266022,1.0,24.723007814808152,1.0,27.22229220238368,1.0,23.629872813213364
393,393,229.2379048138488,5.215943656679506,,,1.0,22.03140810429837,,,1.0,22.17538509563671,1.0,24.100048310911987
394,394,229.25647185184528,5.217811332955788,,,1.0,23.474307265916416,,,1.0,23.50155751909389,1.0,23.14525478627744
395,395,229.2833840756464,5.223068561912395,,,,,,,,,,
396,396,229.19608922148117,5.224162673101879,,,1.0,24.140296753102195,1.0,25.775881792621504,1.0,26.1799848837106,1.0,25.058677059774546
397,397,229.28316110824485,5.225299537372717,,,,,,,,,,
398,398,229.28323817649897,5.226686800773971,,,,,,,,,,
399,399,229.21349924135868,5.227752759160186,,,1.0,24.31466894949047,1.0,25.114244751391965,1.0,23.511257463470493,1.0,23.760677250850883
400,400,229.25579276255303,5.2297886936542195,,,1.0,23.494528233733007,,,1.0,23.75153380420106,1.0,25.28453488548235
401,401,229.28341892405905,5.2306907849251765,,,,,,,,,,
402,402,229.19604506867535,5.230488252232152,,,1.0,24.1205993743918,1.0,24.433633292960177,1.0,25.23963801684093,1.0,23.986251800158986
403,403,229.2655682238882,5.233256454233986,,,1.0,23.25719528098819,,,1.0,23.292054901335007,1.0,22.432668196732468
404,404,229.2028251188869,5.233738807248856,,,1.0,23.30236631729338,1.0,23.769600089956484,1.0,23.370562109724418,1.0,22.910548449839855
405,405,229.23601064893313,5.2343167429602735,,,1.0,23.87872465132712,1.0,23.222808996335,1.0,23.023242895605406,1.0,23.41482664633521
406,406,229.2490313322612,5.235129370041725,,,1.0,23.553713786631,,,1.0,24.02324446493363,1.0,23.664277161826117
407,407,229.21614380350616,5.238859019286108,,,1.0,24.11107837589215,1.0,23.97764638702442,1.0,23.865172844350266,1.0,23.73229819874478
408,408,229.22182963162058,5.2415162687820995,,,1.0,24.299351138385536,1.0,25.072466194700663,1.0,,1.0,24.360567719125264
409,409,229.19609700826288,5.245150416118896,,,1.0,23.858339451329723,1.0,24.24631085632813,1.0,23.265012586444207,1.0,24.136659015750944
410,410,229.28340063890988,5.2466134673359734,,,,,,,,,,
411,411,229.28317875430724,5.247536723949858,,,,,,,,,,
412,412,229.20062471262614,5.249665420674029,,,1.0,23.851565186486564,1.0,24.73565489355068,1.0,23.81217322020829,1.0,22.934071512920102
413,413,229.25238066213092,5.25582607933993,,,,21.442175306798617,,,,21.144734566139995,,20.67109437927028
414,414,229.2834217148978,5.256588321016978,,,,,,,,,,
415,415,229.22027431228696,5.260124700452552,1.0,24.99752003916673,1.0,23.76926952180635,1.0,24.265200162129013,1.0,25.62838333455193,1.0,23.4315857354421
416,416,229.28332971344014,5.2604237652443,,,,,,,,,,
417,417,229.28137716386718,5.260769672920197,,,1.0,23.18676551101512,,,1.0,22.406401613147896,1.0,22.263620762938796
418,418,229.28327205773593,5.26619285398038,,,,,,,,,,
419,419,229.28327542609298,5.26743426553819,,,,,,,,,,
420,420,229.28335428363053,5.2694787622857024,,,,,,,,,,
421,421,229.2816855541086,5.269782506825973,,,1.0,22.792192823524097,,,1.0,22.55347457330485,1.0,22.32042976815797
422,422,229.28335903924088,5.271231344921841,,,,,,,,,,
423,423,229.25715446532817,5.271586345422435,,,1.0,23.47959520573545,,,1.0,24.32152050559024,1.0,25.20130650536882
424,424,229.27340039592033,5.27227459902845,,,1.0,22.94860766084373,,,1.0,22.65442715926703,1.0,22.63796924830259
425,425,229.2546270259486,5.273492823213281,,,,22.692134683488582,,,,inf,,inf
426,426,229.25463111034486,5.275026355312013,,,,22.73523205425519,,,,,,24.394657614420357
427,427,229.2028027769946,5.2769763391634275,,22.54428748595465,,21.910178235820123,,22.59722212659763,,21.30257213431157,,21.17649697595364
428,428,229.28343602675852,5.275000076141818,,,,,,,,,,
429,429,229.2030996117744,5.278363163069801,,21.72628612316277,,21.018895586947373,,21.45953159909834,,20.32664610465137,,20.265034614230338
430,430,229.2832393660109,5.281163026832531,,,,,,,,,,
431,431,229.2411956718751,5.283618769981184,,,1.0,23.773342095277265,,,1.0,23.23872863206949,1.0,22.551169753659615
432,432,229.28339629252812,5.28495993714104,,,,,,,,,,
433,433,229.28348558373224,5.286984167495807,,,,,,,,,,
434,434,229.28349281289985,5.290867394146874,,,,,,,,,,
435,435,229.28327106893548,5.292846963125954,,,,,,,,,,
436,436,229.28335111890536,5.295329621194201,,,,,,,,,,
437,437,229.2617639723983,5.304446541326221,,,1.0,23.659823654578844,,,1.0,23.428382896395696,1.0,24.437627064252787
438,438,229.2191492429755,5.326650270302537,1.0,24.72374261818793,1.0,23.87631412344339,,,1.0,23.942909260240608,1.0,24.179851626833447
439,439,229.2526006213454,5.329174121363995,,,1.0,23.511433064870868,,,1.0,23.13901679233027,1.0,22.62947832218743
440,440,229.20076124549854,5.33330156464176,,,,,,,,,,
441,441,229.20469796642183,5.334143949726271,,,,,,,,,,
442,442,229.22000011214686,5.366827129967654,,,,,,,,,,
443,443,229.24887795222165,5.367149370731589,,,,,,,,,,
444,444,229.23071208694375,5.369059748630005,1.0,23.96540820571198,1.0,22.555965942380677,,,,,,
445,445,229.23450447402564,5.37188499856108,1.0,20.099364021112272,1.0,18.52400922561629,,,,,,
446,446,229.24297304142803,5.379320868224125,,,1.0,18.415905478550457,,,,,,
447,447,229.23107323967122,5.377232542271469,1.0,20.849621165015087,1.0,19.703568783368613,,,,,,
448,448,229.24848415191803,5.387632531928028,,,1.0,23.088351265287205,,,,,,
449,449,229.22452102435656,5.390301516169102,1.0,22.14495745571403,1.0,21.44887970918448,,,,,,
450,450,229.25351897170276,5.391248707996433,,,1.0,22.702635191606767,,,,,,
451,451,229.24370934969636,5.398493247249649,,,,,,,,,,
452,452,229.25373600321876,5.402147566261013,,,1.0,22.57034054577483,,,,,,
453,453,229.2514748796954,5.405291900258319,,,1.0,22.637264768439582,,,,,,
454,454,229.23656936529767,5.411752316777738,,,1.0,22.233516208518125,,,,,,
455,455,229.24431124587394,5.41600575064899,,,1.0,23.21923371734065,,,,,,
456,456,229.24887511236028,5.418056517362412,,,1.0,21.72550229243271,,,,,,
457,457,229.2314061301047,5.364760251051084,,22.202431064007367,,,,,,,,24.92774270069196
458,458,229.23667046598527,5.3868749041434425,,21.408318569260587,,24.96771973139638,,,,,,
459,459,229.20469643227935,5.385930360582303,,22.15719654166727,,29.05475630031733,,,,,,
460,460,229.23925640647133,5.140810084754038,,,1.0,21.55084794346709,,,,,1.0,20.142489298735796
461,461,229.23866647086302,5.142074821921485,,,1.0,23.35446114464372,,,,,1.0,21.949112715594623
462,462,229.2377202287133,5.129773795834282,,,,,,,,,,
463,463,229.23771695647434,5.1439145325528575,,,,,,,,,,
464,464,229.2376504417079,5.1382786849497535,,,,,,,,,,
465,465,229.23776526776666,5.129144661863099,,,,,,,,,,
466,466,229.23768638163543,5.132303901504661,,,,,,,,,,
467,467,229.2377310428174,5.133668031886473,,,,,,,,,,
468,468,229.23808674015294,5.138562911150376,,,,,,,,,,
469,469,229.237851626227,5.139386766392203,,,,,,,,,,
470,470,229.23783758742837,5.134056102239575,,,,,,,,,,
471,471,229.2378414336486,5.135516557181482,,,,,,,,,,
472,472,229.23783989515817,5.1349323751148,,,,,,,,,,
473,473,229.2380885957813,5.137006007893484,,,,,,,,,,
474,474,229.23784739532874,5.13778026381988,,,,,,,,,,
475,475,229.22720964095177,5.1366583335551965,,,1.0,22.73286141746001,1.0,21.102665368626567,,,1.0,19.705132166877487
476,476,229.2209092140029,5.139531780523887,,,1.0,23.97838342989829,1.0,28.17503365321107,,,1.0,24.337055673347948
477,477,229.21601872784686,5.138727527597194,,,1.0,25.83818657054961,1.0,24.31603534456069,,,1.0,22.991526780612496
478,478,229.2156397053987,5.14169822040804,,,1.0,23.84640314951436,1.0,23.09501123027202,,,1.0,21.975624468279957
479,479,229.2174680532803,5.141208420864319,,,1.0,24.444892997894605,1.0,24.517345583319266,,,1.0,24.3608634641076
480,480,229.22341532075373,5.145656382848534,,,1.0,21.14567290377057,1.0,20.543339910232344,,,1.0,19.79862521914004
481,481,229.2245153600205,5.146476907288862,,,1.0,22.64441323580959,1.0,21.891614754289588,,,1.0,20.91400584492298
482,482,229.22313872730675,5.143081556327559,,,1.0,21.249501946908616,1.0,20.938771889740533,,,1.0,20.14144063891278
483,483,229.2241163689171,5.14715378362682,,,1.0,22.96837327319832,1.0,22.10779518787438,,,1.0,21.1519083808368
484,484,229.22545195150155,5.148470632998486,,,1.0,23.03945084178761,1.0,22.548310809226745,,,1.0,21.53296695256221
